,0,1,2,3,4,5
0,Rank,Name,Team,Matches played,,
1,1.,Fazel Atrachali,"Defender, Left Corner",https://www.prokabaddi.com/teams/u-mumba-profile-5,20,60
2,1.,Sandeep Kumar Dhull,"Defender, Left Corner",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,20,60
3,1.,Sumit,"Defender, Left Corner",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,60
4,4.,Ravinder Pahal,"Defender, Right Corner",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,57
5,5.,Baldev Singh,"Defender, Right Corner",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,54
6,6.,Vishal Bhardwaj,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,52
7,7.,Rinku Narwal,Defender,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,51
8,8.,Neeraj Kumar,"Defender, Right Cover",https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,47
9,9.,Jaideep,"Defender, Left Corner",https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,46
10,9.,Parvesh Bhainswal,"Defender, Left Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,20,46
11,9.,PO Surjeet Singh,"Defender, Right Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,19,46
12,9.,Sunil,"Defender, Right Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,46
13,13.,Saurabh Nandal,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,19,44
14,13.,Nitesh Kumar,Defender,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,44
15,13.,Surinder Singh,Defender,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,44
16,16.,Joginder Singh Narwal,"Defender, Left Corner",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,42
17,17.,Mahender Singh,"Defender, Left Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,41
18,17.,Amit Sheoran,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,41
19,19.,Sunil Kumar,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,18,40
20,20.,Dharmaraj Cheralathan,"Defender, Right And Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,38
21,20.,Sandeep Narwal,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,38
22,22.,Ravi Kumar,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,36
23,22.,Vikas Kale,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,19,36
24,22.,Abozar Mohajermighani,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,36
25,25.,Manjeet Chhillar,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,15,35
26,26.,Mohit Chhillar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,18,34
27,26.,Vishal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,34
28,28.,Amit Hooda,"Defender, Right Corner",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,33
29,29.,Hadi Oshtorak,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,32
30,30.,Jeeva Kumar,"Defender, Right And Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,19,31
31,31.,Ashu Singh,"Defender, Right Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,30
32,32.,Ran Singh,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,19,29
33,32.,Anil Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,16,29
34,34.,Girish Maruti Ernak,"Defender, Left Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,15,28
35,34.,Jadhav Balasaheb Shahaji,"Defender, Right Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,18,28
36,36.,Farhad Rahimi Milaghardan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,27
37,37.,Manjeet,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,20,26
38,38.,Vishal Mane,"Defender, Right Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,24
39,39.,Mohammad Esmaeil Nabibakhsh,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,23
40,40.,Pankaj,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,21
41,40.,Amit,"Defender, Left Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,21
42,42.,More GB,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,17,20
43,43.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,19
44,44.,Monu,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,18
45,44.,Harendra Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,18,18
46,44.,C. Arun,"Defender, Left Cover",https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,18
47,47.,Vikas Jaglan,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,17
48,48.,Hadi Tajik,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,15
49,48.,Shubham Shinde,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,15
50,48.,Nitin Rawal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,15
51,48.,Ruturaj Shivaji Koravi,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,15
52,52.,Sumit Malik,"Defender, Left Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,14,14
53,53.,Ajeet,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,13
54,53.,Pawan Kumar Sehrawat,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,13
55,53.,Santhapanaselvam,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,8,13
56,56.,Sagar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,12
57,57.,M. Abishek,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,11
58,57.,Ankit,"Defender, Right Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,12,11
59,57.,Vijay,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,11
60,57.,Sagar B Krishna,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,11
61,61.,Deepak Niwas Hooda,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,20,10
62,61.,Pavan T. R.,"Defender, Right Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,10
63,61.,Mohit Sehrawat,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,13,10
64,64.,Kuldeep Singh,Defender,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,10,8
65,64.,Saeid Ghaffari,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,9,8
66,64.,Rohit Gulia,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,20,8
67,64.,Rahul Chaudhari,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,20,8
68,64.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,8
69,69.,Viraj Vishnu Landge,"Defender, Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,8,7
70,69.,Surender Gill,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,15,7
71,69.,Sanket Sawant,"Defender, Left Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,5,7
72,72.,Vineet Sharma,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,6
73,72.,Krushna Madane,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,6
74,72.,Shabeer Bappu,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,6
75,72.,Rakesh Gowda,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,6
76,72.,Sunil Siddhgavali,Defender,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,6
77,72.,Mohammad Esmaeil Maghsoudlou Mahalli,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,18,6
78,72.,Mayur Shivtarkar,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,7,6
79,79.,Jawahar Dagar,Defender,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,5
80,79.,Young Chang Ko,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,11,5
81,79.,Nitin Tomar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,5
82,79.,Chand Singh,"Defender, Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,9,5
83,79.,Ankit,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,8,5
84,84.,Vinay,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,20,4
85,84.,Vinod Kumar,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,4
86,84.,Vijay Kumar,"Defender, Right Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,9,4
87,84.,Rohit Kumar,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,4
88,84.,Vikash Kandola,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,17,4
89,89.,Shrikant Jadhav,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,3
90,89.,Chandran Ranjit,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,3
91,89.,Rohit Baliyan,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,17,3
92,89.,Ashish Kumar,All Rounder,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,7,3
93,89.,Sachin Kumar,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,12,3
94,89.,Siddharth Sirish Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,3
95,89.,Banty,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,12,3
96,89.,Parveen,"Defender, Left Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,6,3
97,89.,Adarsh T,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,9,3
98,89.,Ponparthiban Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,3
99,89.,Sonu Jaglan,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,3
100,89.,Elavarasan A,"Defender, Left Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,3,3
101,89.,Pankaj Mohite,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,16,3
102,102.,Ravinder,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,5,2
103,102.,Gurdeep,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,2,2
104,102.,Arjun Deshwal,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,16,2
105,102.,Rajnish,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,10,2
106,102.,Ajay,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,10,2
107,102.,Naveen,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,15,2
108,102.,Naveen Kumar,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,2
109,102.,Lalit Chaudhary,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,4,2
110,102.,Kamal Singh,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,3,2
111,102.,Amit Kharb,"Defender, Right Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,5,2
112,102.,Sandeep,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,1,2
113,102.,K. Prapanjan,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,18,2
114,102.,Selvamani K,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,7,2
115,102.,Rajaguru Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,5,2
116,102.,Sumit Singh,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,16,2
117,102.,Nilesh Salunke,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,2
118,102.,Mohsen Maghsoudloujafari,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,11,2
119,102.,Monu Goyat,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,10,2
120,120.,Mohammad Taghi Paein Mahali,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
121,120.,Darshan Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,7,1
122,120.,Ravindra Ramesh Kumawat,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
123,120.,Sombir,Defender,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,8,1
124,120.,Rishank Devadiga,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,14,1
125,120.,Jang Kun Lee,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,14,1
126,120.,Sukesh Hegde,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,13,1
127,120.,Suraj Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,12,1
128,120.,Deepak Narwal,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,1
129,120.,Meraj Sheykh,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,13,1
130,120.,Surender Singh,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,4,1
131,120.,Sachin Tanwar,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,16,1
132,120.,Mohit Balyan,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,1,1
133,120.,Ankush,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,3,1
134,120.,Ankit Beniwal,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,1
135,120.,Victor Onyango Obiero,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
136,120.,Abhishek Singh,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,18,1
137,120.,Sumit,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,2,1
138,120.,Naveen Narwal,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
139,120.,Amit Kumar,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,1
140,120.,Hemant Chauhan,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
141,120.,Aman Kadian,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,3,1
142,120.,Sushil Gulia,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,7,1
143,120.,Aman,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,2,1
144,120.,Satywan,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,1,1
145,120.,Himanshu,"Defender, Left Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
146,120.,Sachin Narwal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,12,1
